,gender,found_job,age,class
42953,male,1,27,A
42954,female,0,55,B
42955,male,0,61,C
42956,male,0,52,C
42957,male,0,58,A
42958,male,0,34,A
42959,male,0,50,B
42960,male,0,54,C
42961,male,0,67,B
42962,female,0,51,B
42963,male,0,46,B
42964,male,0,58,A
42965,female,0,51,C
42966,male,0,50,B
42967,female,0,59,C
42968,male,0,60,B
42969,male,1,44,B
42970,male,0,54,B
42971,male,1,46,C
42972,male,0,57,C
42973,male,0,56,C
42974,male,0,62,B
42975,female,0,64,B
42976,female,0,41,B
42977,female,0,61,C
42978,male,0,57,B
42979,female,0,52,B
42980,male,0,53,B
42981,male,0,57,C
42982,male,1,51,B
42983,male,0,58,A
42984,male,0,50,B
42985,male,0,41,C
42986,female,0,72,C
42987,male,0,54,B
42988,male,0,56,A
42989,male,0,76,C
42990,male,0,60,C
42991,male,0,50,C
42992,male,0,62,B
42993,male,0,58,C
42994,male,0,44,C
42995,male,0,50,A
42996,male,0,63,B
42997,male,0,55,C
42998,male,0,63,B
42999,female,0,59,B
43000,female,0,42,C
43001,male,0,53,B
43002,male,0,51,C
43003,male,0,42,C
43004,male,0,56,C
43005,male,0,55,B
43006,male,0,52,B
43007,male,0,53,C
43008,male,1,38,B
43009,male,0,66,B
43010,male,0,60,C
43011,male,0,52,C
43012,male,1,49,A
43013,male,0,63,C
43014,female,0,47,C
43015,female,0,57,C
43016,female,0,58,A
43017,male,0,55,C
43018,male,0,61,C
43019,female,0,59,C
43020,female,0,46,B
43021,male,0,49,B
43022,male,0,51,A
43023,male,0,48,C
43024,female,0,46,A
43025,female,0,56,A
43026,male,0,59,B
43027,male,0,45,C
43028,male,0,39,C
43029,male,0,72,B
43030,female,0,62,B
43031,female,0,57,B
43032,female,0,61,B
43033,male,0,41,C
43034,male,0,56,B
43035,female,0,52,C
43036,female,0,57,C
43037,male,1,58,B
43038,male,0,48,C
43039,male,0,67,C
43040,female,0,50,C
43041,female,0,56,B
43042,male,1,39,A
43043,female,0,67,B
43044,male,0,53,B
43045,male,0,47,B
43046,male,0,31,B
43047,male,0,60,C
43048,male,0,55,C
43049,male,0,49,B
43050,female,0,60,A
43051,male,0,73,C
43052,male,0,37,C
43053,female,0,56,C
43054,male,0,45,C
43055,male,0,60,C
43056,female,0,78,C
43057,male,0,33,B
43058,male,0,59,C
43059,male,0,58,C
43060,female,0,62,C
43061,male,0,62,C
43062,female,0,73,C
43063,female,0,52,C
43064,male,0,70,B
43065,male,0,32,C
43066,female,0,42,C
43067,male,0,46,B
43068,male,0,49,B
43069,female,0,54,A
43070,male,0,58,C
43071,male,0,52,C
43072,male,0,66,C
43073,male,0,44,B
43074,female,0,51,C
43075,male,0,46,C
43076,male,0,68,A
43077,male,0,55,B
43078,male,0,62,B
43079,male,0,53,B
43080,female,0,58,C
43081,female,0,51,B
43082,male,0,51,C
43083,male,0,52,C
43084,female,0,46,B
43085,male,0,50,C
43086,male,0,74,C
43087,male,0,50,B
43088,male,0,51,C
43089,male,0,59,A
43090,male,0,51,C
43091,male,0,79,C
43092,male,0,63,C
43093,male,0,45,C
43094,male,1,46,C
43095,female,1,45,C
43096,male,0,59,B
43097,male,0,56,B
43098,male,0,51,C
43099,male,0,54,A
43100,female,0,56,B
43101,male,1,38,B
43102,male,0,51,C
43103,male,0,46,C
43104,male,0,69,C
43105,female,0,31,B
43106,male,0,42,C
43107,female,0,39,B
43108,male,0,54,C
43109,female,0,51,B
43110,male,0,57,B
43111,male,0,51,B
43112,female,1,38,B
43113,male,0,58,B
43114,male,0,69,A
43115,male,0,56,C
43116,male,0,53,A
43117,female,0,57,B
43118,male,0,27,C
43119,female,0,42,C
43120,male,0,53,C
43121,male,0,47,B
43122,male,0,38,B
43123,male,0,45,C
43124,female,0,55,A
43125,female,0,52,B
43126,male,0,57,B
43127,female,0,60,C
43128,male,0,32,C
43129,male,0,66,A
43130,male,0,50,A
43131,male,0,53,B
43132,male,0,66,C
43133,male,0,50,A
43134,female,0,56,B
43135,male,0,66,C
43136,male,0,50,B
43137,male,0,42,C
43138,male,0,56,C
43139,female,0,58,C
43140,male,0,48,C
43141,male,0,58,C
43142,male,0,47,B
43143,male,0,44,C
43144,female,0,50,C
43145,female,0,46,B
43146,female,0,61,C
43147,female,0,54,C
43148,male,0,53,A
43149,male,1,58,A
43150,female,0,34,B
43151,male,0,54,B
43152,male,0,48,B
43153,male,1,42,B
43154,female,0,38,B
43155,male,0,66,C
43156,male,1,51,B
43157,female,0,63,B
43158,female,0,48,C
43159,male,0,51,C
43160,male,0,61,B
43161,male,0,45,A
43162,male,0,44,A
43163,female,0,65,C
43164,male,0,55,C
43165,male,0,59,B
43166,male,0,53,B
43167,female,0,58,C
43168,male,0,55,C
43169,female,0,41,C
43170,male,0,63,C
43171,female,0,62,B
43172,male,0,63,C
43173,female,0,47,C
43174,male,0,66,C
43175,male,0,56,C
43176,female,0,69,B
43177,male,0,57,C
43178,female,0,63,A
43179,female,0,59,C
43180,male,0,71,A
43181,male,0,69,B
43182,male,0,53,B
43183,male,0,50,C
43184,male,0,56,C
43185,female,0,56,A
43186,female,0,68,A
43187,male,0,48,A
43188,female,0,54,C
43189,male,0,81,B
43190,male,0,68,B
43191,female,0,58,B
43192,male,0,63,C
43193,female,0,75,C
43194,male,0,61,C
43195,female,0,47,C
43196,male,0,36,B
43197,male,0,56,C
43198,male,0,45,B
43199,male,0,68,B
43200,male,0,69,C
43201,male,0,46,C
43202,male,0,53,B
43203,female,0,56,C
43204,female,0,62,B
43205,male,0,49,C
43206,female,0,64,A
43207,female,0,58,C
43208,male,0,62,A
43209,male,0,31,B
43210,female,0,74,A
43211,male,0,54,B
43212,female,0,47,C
43213,female,0,58,C
43214,male,0,45,C
43215,male,0,61,B
43216,male,0,57,B
43217,male,0,57,B
43218,female,0,52,C
43219,male,0,54,C
43220,male,0,38,B
43221,male,0,40,B
43222,female,0,65,B
43223,female,0,52,A
43224,male,0,69,A
43225,male,0,50,C
43226,male,0,37,C
43227,male,0,51,C
43228,male,0,56,B
43229,male,0,49,A
43230,female,0,46,C
43231,male,0,64,C
43232,male,0,60,C
43233,female,0,35,C
43234,male,0,35,B
43235,female,0,47,B
43236,female,0,53,A
43237,male,0,57,B
43238,female,0,25,C
43239,male,0,41,C
43240,male,0,58,C
43241,male,0,63,A
43242,female,0,39,A
43243,male,0,76,C
43244,female,0,61,B
43245,male,1,45,B
43246,male,0,59,C
43247,female,0,56,B
43248,female,0,53,B
43249,male,0,77,A
43250,male,0,52,A
43251,male,1,31,A
43252,male,1,49,A
43253,male,0,57,C
43254,female,1,45,B
43255,male,0,64,C
43256,male,0,56,B
43257,male,0,66,B
43258,male,1,27,B
43259,male,0,52,B
43260,male,0,48,C
43261,male,0,45,B
43262,male,0,58,A
43263,female,0,67,C
43264,male,0,57,C
43265,female,1,41,A
43266,female,0,63,C
43267,female,1,43,C
43268,female,0,71,B
43269,male,0,61,C
43270,female,0,59,C
43271,male,0,54,C
43272,male,0,52,C
43273,male,0,43,B
43274,male,0,45,C
43275,male,0,55,C
43276,female,0,47,C
43277,female,0,54,C
43278,male,0,48,C
43279,female,0,52,B
43280,male,0,52,C
43281,male,0,59,C
43282,male,0,59,C
43283,male,0,50,C
43284,male,0,56,C
43285,female,0,54,C
43286,female,0,55,C
43287,female,0,56,C
43288,male,0,60,B
43289,male,0,44,C
43290,male,0,53,A
43291,male,1,41,A
43292,male,0,62,B
43293,male,0,62,C
43294,male,0,63,B
43295,male,0,51,C
43296,male,1,48,A
43297,male,0,48,C
43298,male,1,36,C
43299,female,0,69,B
43300,female,0,50,C
43301,female,0,49,A
43302,female,0,45,B
43303,male,0,48,C
43304,female,0,65,A
43305,male,0,54,C
43306,male,0,49,A
43307,male,0,65,A
43308,male,0,59,C
43309,male,0,51,C
43310,male,0,45,B
43311,male,0,55,A
43312,male,0,41,B
43313,female,0,49,A
43314,male,0,45,B
43315,male,0,51,A
43316,male,0,52,C
43317,male,0,52,C
43318,male,0,70,C
43319,male,0,58,A
43320,female,0,67,C
43321,female,0,41,A
43322,female,0,60,B
43323,male,0,42,B
43324,male,1,48,B
43325,male,0,74,A
43326,female,0,54,C
43327,female,0,58,B
43328,male,0,67,A
43329,male,0,64,C
43330,male,0,69,C
43331,female,0,73,C
43332,female,0,50,C
43333,female,0,47,B
43334,male,0,56,B
43335,male,0,48,C
43336,male,0,48,B
43337,female,0,56,A
43338,male,0,38,C
43339,female,0,54,B
43340,male,0,62,C
43341,female,0,55,C
43342,male,0,57,B
43343,male,0,57,B
43344,male,0,63,C
43345,male,0,54,B
43346,male,0,57,C
43347,female,0,58,A
43348,male,0,35,C
43349,male,0,58,C
43350,male,0,59,C
43351,female,1,29,C
43352,male,0,66,C
43353,male,0,57,A
43354,male,0,52,B
43355,male,1,58,A
43356,male,0,49,B
43357,male,0,65,B
43358,male,1,39,A
43359,male,0,53,A
43360,male,0,59,C
43361,male,0,54,B
43362,male,0,41,C
43363,male,0,48,C
43364,female,0,47,B
43365,female,0,46,B
43366,male,0,76,A
43367,male,0,55,C
43368,male,0,60,B
43369,female,0,63,C
43370,female,0,67,B
43371,male,0,46,A
43372,male,1,45,A
43373,male,0,53,C
43374,male,0,41,A
43375,male,0,45,C
43376,male,0,68,B
43377,male,0,62,C
43378,male,0,55,A
43379,male,0,66,C
43380,female,0,42,B
43381,female,0,48,C
43382,female,0,59,B
43383,male,0,39,C
43384,female,0,47,C
43385,male,0,58,A
43386,male,0,47,C
43387,male,0,63,C
43388,female,0,73,B
43389,male,0,66,C
43390,female,0,49,C
43391,male,0,40,C
43392,male,0,55,C
43393,female,0,58,A
43394,male,0,63,A
43395,female,0,68,B
43396,male,0,37,C
43397,male,0,65,B
43398,male,1,53,B
43399,male,0,48,A
43400,male,0,69,C
43401,female,0,31,B
43402,male,0,65,C
43403,male,0,61,C
43404,male,0,46,B
43405,male,0,43,C
43406,male,0,59,C
43407,male,0,51,B
43408,male,0,60,A
43409,male,0,48,C
43410,male,0,66,C
43411,male,0,73,C
43412,male,0,43,A
43413,female,0,48,C
43414,male,0,69,C
43415,male,0,63,C
43416,male,1,58,C
43417,male,0,61,A
43418,female,0,64,C
43419,male,0,57,C
43420,female,0,50,C
43421,female,1,38,A
43422,male,0,54,A
43423,male,0,54,A
43424,male,0,66,C
43425,female,0,51,C
43426,male,0,49,C
43427,male,0,71,C
43428,male,0,67,C
43429,female,0,34,C
43430,female,0,58,A
43431,male,0,44,A
43432,male,0,48,A
43433,female,0,55,B
43434,male,1,40,C
43435,male,0,63,C
43436,male,0,47,C
43437,male,0,46,A
43438,male,0,59,B
43439,male,0,33,C
43440,female,0,57,B
43441,male,0,66,B
43442,male,0,42,B
43443,male,0,70,C
43444,male,0,54,C
43445,male,0,66,C
43446,male,0,59,B
43447,female,0,49,B
43448,female,0,58,A
43449,male,1,52,B
43450,male,0,52,A
43451,male,0,58,A
43452,female,0,45,A
43453,female,0,59,B
43454,male,0,52,C
43455,male,0,59,A
43456,male,0,52,A
43457,female,0,47,B
43458,female,0,72,C
43459,female,0,57,C
43460,female,0,57,A
43461,male,0,42,C
43462,male,0,40,C
43463,male,1,47,C
43464,female,0,60,B
43465,female,0,69,C
43466,female,0,53,B
43467,male,0,48,C
43468,male,0,57,B
43469,male,0,45,C
43470,male,0,55,C
43471,male,0,59,B
43472,female,0,50,C
43473,female,0,53,B
43474,female,0,51,A
43475,male,0,52,B
43476,male,0,63,A
43477,male,0,63,C
43478,male,0,50,B
43479,female,0,64,C
43480,male,0,54,B
43481,male,0,71,B
43482,female,0,48,A
43483,female,0,75,B
43484,male,0,65,B
43485,male,0,45,C
43486,female,0,57,A
43487,female,0,50,A
43488,male,0,57,B
43489,male,0,58,C
43490,male,0,57,B
43491,male,0,48,B
43492,male,0,70,A
43493,female,0,55,C
43494,male,0,57,B
43495,female,0,44,A
43496,male,0,55,A
43497,male,0,51,C
43498,male,0,68,B
43499,male,0,66,B
43500,male,0,45,B
43501,female,0,46,B
43502,male,0,51,B
43503,male,0,62,B
43504,female,1,46,B
43505,male,0,49,A
43506,female,0,77,C
43507,male,0,61,B
43508,male,0,61,C
43509,male,0,74,C
43510,male,0,58,C
43511,male,0,52,C
43512,female,0,57,C
43513,female,0,55,C
43514,male,0,69,C
43515,male,0,66,B
43516,male,0,62,C
43517,male,0,70,C
43518,female,0,69,C
43519,female,1,57,A
43520,female,0,44,C
43521,female,0,35,A
43522,female,0,36,C
43523,male,0,58,A
43524,female,0,44,A
43525,female,0,51,B
43526,male,1,33,A
43527,male,0,40,A
43528,female,0,52,B
43529,male,0,47,B
43530,female,0,55,A
43531,male,0,43,B
43532,female,0,65,B
43533,male,0,29,B
43534,male,1,45,B
43535,male,0,71,B
43536,male,0,74,C
43537,female,0,53,C
43538,male,1,39,A
43539,male,1,53,A
43540,male,0,57,A
43541,male,0,43,C
43542,male,0,79,C
43543,female,0,58,B
43544,male,0,71,C
43545,male,0,55,B
43546,female,0,55,C
43547,male,0,53,A
43548,female,0,59,C
43549,female,0,35,B
43550,male,0,53,C
43551,male,0,51,C
43552,male,0,54,C
43553,male,0,42,B
43554,male,0,65,C
43555,male,0,44,C
43556,female,0,61,C
43557,male,1,36,B
43558,male,0,57,C
43559,male,1,56,B
43560,male,0,64,B
43561,male,0,30,B
43562,male,0,34,B
43563,male,0,65,C
43564,female,0,66,B
43565,male,0,48,C
43566,male,0,55,B
43567,female,0,58,A
43568,female,0,70,A
43569,male,0,58,B
43570,male,0,69,B
43571,male,0,42,C
43572,male,0,65,C
43573,male,0,57,B
43574,male,0,74,C
43575,male,0,36,C
43576,male,1,52,B
43577,male,0,72,A
43578,male,0,60,B
43579,female,0,58,A
43580,male,1,39,A
43581,male,0,51,C
43582,female,0,38,C
43583,male,0,58,B
43584,male,0,41,B
43585,male,0,46,C
43586,male,0,55,A
43587,male,0,66,C
43588,female,0,55,C
43589,female,0,57,C
43590,male,0,77,A
43591,male,1,43,C
43592,female,0,45,C
43593,male,0,44,C
43594,female,0,62,B
43595,female,0,70,C
43596,male,0,40,B
43597,female,0,68,C
43598,male,0,69,A
43599,male,0,50,C
43600,male,0,48,C
43601,male,0,45,A
43602,male,0,40,C
43603,female,0,71,A
43604,male,0,53,C
43605,male,0,38,B
43606,male,0,58,C
43607,male,0,46,C
43608,male,0,61,C
43609,male,0,42,A
43610,female,0,52,C
43611,female,0,48,B
43612,female,0,71,C
43613,male,0,60,C
43614,male,0,51,C
43615,male,1,42,B
43616,male,0,43,C
43617,male,0,57,B
43618,male,0,72,B
43619,female,0,48,C
43620,male,0,42,C
43621,male,0,72,C
43622,male,0,22,B
43623,male,0,49,C
43624,male,0,47,A
43625,male,0,54,A
43626,male,0,72,C
43627,male,0,40,C
43628,male,1,53,B
43629,male,0,54,B
43630,male,1,30,A
43631,female,0,60,C
43632,male,0,64,C
43633,female,0,64,B
43634,male,0,52,C
43635,male,0,50,B
43636,male,0,63,C
43637,female,0,47,C
43638,male,1,51,B
43639,male,1,49,A
43640,male,0,52,C
43641,male,0,63,A
43642,female,0,63,C
43643,male,0,49,B
43644,male,0,55,A
43645,male,0,55,C
43646,male,0,53,C
43647,male,0,40,C
43648,male,1,47,B
43649,male,0,54,C
43650,male,0,42,C
43651,male,0,59,C
43652,male,0,56,B
43653,female,0,65,C
43654,male,0,43,C
43655,male,0,64,C
43656,male,0,63,B
43657,male,0,51,C
43658,female,0,58,C
43659,male,0,56,C
43660,male,0,70,B
43661,male,0,59,C
43662,female,0,50,C
43663,male,0,58,C
43664,male,0,49,A
43665,male,0,55,C
43666,female,0,59,B
43667,male,0,48,C
43668,female,0,54,A
43669,male,0,53,C
43670,female,0,58,B
43671,male,0,71,A
43672,male,0,66,C
43673,female,0,54,C
43674,male,0,47,C
43675,male,0,56,B
43676,female,0,61,C
43677,male,0,52,B
43678,female,0,40,A
43679,male,0,69,C
43680,female,0,55,C
43681,male,0,46,C
43682,female,0,68,C
43683,female,0,57,C
43684,female,0,51,C
43685,male,0,40,C
43686,male,0,57,C
43687,female,0,56,B
43688,female,0,42,B
43689,female,1,46,A
43690,male,0,45,C
43691,male,0,66,B
43692,female,0,44,B
43693,male,0,46,B
43694,female,0,67,B
43695,male,0,46,C
43696,female,0,49,A
43697,female,0,66,C
43698,female,0,70,B
43699,male,0,54,B
43700,male,0,51,A
43701,male,0,55,A
43702,female,0,52,C
43703,female,0,52,B
43704,female,0,56,C
43705,male,0,76,B
43706,male,0,68,C
43707,male,0,68,C
43708,male,0,64,B
43709,female,0,56,B
43710,male,0,63,B
43711,female,0,46,C
43712,male,0,62,C
43713,female,0,64,A
43714,male,0,49,B
43715,male,0,74,C
43716,male,1,40,C
43717,male,0,45,B
43718,male,0,53,C
43719,male,0,61,B
43720,male,0,45,B
43721,female,0,57,B
43722,male,0,56,A
43723,male,0,45,C
43724,male,0,58,B
43725,male,0,57,B
43726,male,1,35,B
43727,male,0,51,B
43728,female,0,43,B
43729,male,0,60,A
43730,male,0,49,C
43731,male,0,54,C
43732,male,0,62,B
43733,male,0,62,C
43734,female,1,54,A
43735,male,0,39,C
43736,male,0,50,B
43737,female,0,67,B
43738,female,0,42,A
43739,male,1,41,A
43740,female,0,73,C
43741,male,0,45,C
43742,male,0,46,C
43743,female,0,58,A
43744,male,0,37,A
43745,male,0,45,C
43746,male,0,55,C
43747,female,0,30,B
43748,female,0,43,A
43749,female,0,35,A
43750,female,0,66,A
43751,male,0,60,C
43752,male,0,56,B
43753,male,0,51,C
43754,male,1,53,A
43755,female,0,56,C
43756,female,0,60,A
43757,male,0,57,C
43758,female,0,47,A
43759,male,0,53,C
43760,male,0,50,C
43761,female,0,43,B
43762,male,0,46,B
43763,male,0,49,C
43764,male,0,59,C
43765,male,0,69,C
43766,male,0,44,C
43767,male,0,53,C
43768,female,0,66,A
43769,male,0,53,A
43770,male,0,43,B
43771,female,0,52,C
43772,female,0,42,B
43773,female,1,33,A
43774,male,0,56,C
43775,male,0,48,C
43776,male,0,49,C
43777,male,0,47,C
43778,female,0,50,C
43779,female,0,53,C
43780,male,0,54,C
43781,male,0,52,B
43782,female,0,58,C
43783,male,0,39,C
43784,male,0,72,B
43785,male,0,47,C
43786,female,0,65,B
43787,male,0,49,C
43788,male,0,55,A
43789,male,0,65,C
43790,male,1,44,A
43791,male,1,39,A
43792,male,0,61,C
43793,male,0,43,A
43794,male,0,55,A
43795,male,0,74,A
43796,female,0,37,A
43797,male,0,66,C
43798,male,0,42,B
43799,female,0,59,C
43800,male,0,41,B
43801,female,0,61,B
43802,male,0,61,B
43803,male,1,52,A
43804,female,0,65,B
43805,female,0,58,C
43806,male,0,57,B
43807,female,0,44,C
43808,female,0,56,C
43809,male,0,53,B
43810,male,0,63,C
43811,female,0,62,C
43812,male,0,56,A
43813,male,0,67,B
43814,female,0,53,A
43815,female,0,52,C
43816,male,0,57,C
43817,male,0,67,B
43818,female,0,57,C
43819,male,0,48,B
43820,male,0,35,A
43821,male,0,53,C
43822,male,0,56,C
43823,male,0,62,C
43824,male,0,45,C
43825,male,0,65,C
43826,male,0,46,C
43827,male,0,49,A
43828,male,0,54,C
43829,female,0,58,C
43830,male,0,55,C
43831,male,0,66,C
43832,female,0,45,A
43833,male,0,57,B
43834,male,0,56,A
43835,female,0,50,A
43836,female,0,48,C
43837,female,0,30,A
43838,male,0,56,A
43839,male,0,53,B
43840,male,0,53,B
43841,female,0,58,A
43842,male,0,69,B
43843,female,0,41,A
43844,male,0,75,C
43845,female,0,38,B
43846,male,0,51,C
43847,male,1,60,C
43848,female,0,63,A
43849,female,0,52,C
43850,male,0,59,A
43851,male,0,54,C
43852,male,0,64,C
43853,male,0,57,C
43854,male,0,55,B
43855,male,0,57,B
43856,female,0,58,A
43857,male,0,55,C
43858,male,0,35,C
43859,male,0,68,B
43860,female,0,39,C
43861,female,0,59,C
43862,male,0,67,B
43863,female,0,53,B
43864,male,0,39,B
43865,female,0,64,A
43866,male,0,65,C
43867,male,0,55,C
43868,male,1,35,B
43869,male,0,50,A
43870,male,0,69,A
43871,male,1,47,C
43872,female,0,43,C
43873,male,0,57,B
43874,female,0,66,C
43875,male,0,59,A
43876,male,0,57,C
43877,male,0,71,B
43878,male,0,67,B
43879,male,0,60,C
43880,female,0,55,B
43881,male,1,49,B
43882,female,0,65,C
43883,female,0,50,B
43884,male,0,56,C
43885,male,0,43,A
43886,female,0,71,C
43887,male,0,48,B
43888,female,0,49,C
43889,male,0,56,B
43890,female,0,56,C
43891,male,0,61,B
43892,male,1,40,B
43893,male,0,63,B
43894,male,0,44,C
43895,male,0,61,C
43896,male,1,42,C
43897,male,0,59,C
43898,male,1,53,A
43899,male,0,68,C
43900,male,0,63,C
43901,male,0,53,A
43902,male,0,41,C
43903,male,0,60,C
43904,male,0,61,C
43905,male,0,46,B
43906,male,0,56,B
43907,male,0,66,B
43908,female,0,42,B
43909,male,0,55,C
43910,female,0,48,C
43911,male,1,47,A
43912,male,0,51,C
43913,male,0,50,A
43914,male,0,66,A
43915,male,0,66,C
43916,male,0,61,C
43917,male,0,43,C
43918,male,0,68,A
43919,female,0,53,C
43920,female,0,59,A
43921,male,0,56,A
43922,male,0,58,A
43923,female,0,25,B
43924,male,0,55,C
43925,male,0,48,C
43926,male,0,59,A
43927,male,0,39,C
43928,female,0,52,B
43929,male,0,61,C
43930,female,0,47,C
43931,male,0,40,B
43932,male,0,53,B
43933,female,0,71,C
43934,female,1,43,B
43935,male,0,34,B
43936,female,0,54,B
43937,male,0,56,B
43938,male,0,54,C
43939,male,0,54,C
43940,male,0,50,B
43941,female,0,67,C
43942,male,0,47,A
43943,female,0,41,C
43944,male,0,44,C
43945,female,1,37,A
43946,female,0,42,B
43947,male,0,68,B
43948,male,0,37,A
43949,male,0,61,C
43950,female,0,58,C
43951,female,0,57,C
43952,male,0,54,A
43953,male,0,75,C
43954,male,0,54,C
43955,male,0,68,B
43956,male,0,58,B
43957,female,0,43,B
43958,male,0,67,C
43959,male,0,50,A
43960,male,0,68,B
43961,female,1,49,B
43962,male,0,61,B
43963,male,0,59,C
43964,female,0,48,A
43965,male,0,55,C
43966,male,0,57,C
43967,female,0,37,C
43968,male,0,45,B
43969,male,0,59,B
43970,male,0,59,A
43971,male,0,54,B
43972,male,0,57,A
43973,male,0,56,B
43974,male,0,51,B
43975,male,0,36,C
